"dimDateID","dateCode","dateName","yearCode","yearName","halfyearCode","halfyearName","seasonCode","seasonName","monthCode","monthName","dayCode","dayName","weekCode","weekName","weekdayCode","weekdayName","yearweekCode","yearweekName","yeardayTB","yeardayHB","yearweekTB","yearweekHB","yearmonthTB","yearmonthHB","lunarCalendar"
"20120127","27/1/2012","2012年1月27日","2012","2012年","1","上半年","1","1季","1","01月","27","27日","5","第05周","5","星期五","201205","2012年05周","20110127","20111227",,,"201101","201112",
"20120128","28/1/2012","2012年1月28日","2012","2012年","1","上半年","1","1季","1","01月","28","28日","5","第05周","6","星期六","201205","2012年05周","20110128","20111228",,,"201101","201112",
"20120129","29/1/2012","2012年1月29日","2012","2012年","1","上半年","1","1季","1","01月","29","29日","5","第05周","7","星期日","201205","2012年05周","20110129","20111229",,,"201101","201112",
"20120130","30/1/2012","2012年1月30日","2012","2012年","1","上半年","1","1季","1","01月","30","30日","6","第06周","1","星期一","201206","2012年06周","20110130","20111230",,,"201101","201112",
"20120131","31/1/2012","2012年1月31日","2012","2012年","1","上半年","1","1季","1","01月","31","31日","6","第06周","2","星期二","201206","2012年06周","20110131","20111231",,,"201101","201112",
"20120201","1/2/2012","2012年2月1日","2012","2012年","1","上半年","1","1季","2","02月","1","01日","6","第06周","3","星期三","201206","2012年06周","20110201","20120101",,,"201102","201201",
"20120202","2/2/2012","2012年2月2日","2012","2012年","1","上半年","1","1季","2","02月","2","02日","6","第06周","4","星期四","201206","2012年06周","20110202","20120102",,,"201102","201201",
"20120203","3/2/2012","2012年2月3日","2012","2012年","1","上半年","1","1季","2","02月","3","03日","6","第06周","5","星期五","201206","2012年06周","20110203","20120103",,,"201102","201201",
"20120204","4/2/2012","2012年2月4日","2012","2012年","1","上半年","1","1季","2","02月","4","04日","6","第06周","6","星期六","201206","2012年06周","20110204","20120104",,,"201102","201201",
"20120205","5/2/2012","2012年2月5日","2012","2012年","1","上半年","1","1季","2","02月","5","05日","6","第06周","7","星期日","201206","2012年06周","20110205","20120105",,,"201102","201201",
"20120206","6/2/2012","2012年2月6日","2012","2012年","1","上半年","1","1季","2","02月","6","06日","7","第07周","1","星期一","201207","2012年07周","20110206","20120106",,,"201102","201201",
"20120207","7/2/2012","2012年2月7日","2012","2012年","1","上半年","1","1季","2","02月","7","07日","7","第07周","2","星期二","201207","2012年07周","20110207","20120107",,,"201102","201201",
"20120208","8/2/2012","2012年2月8日","2012","2012年","1","上半年","1","1季","2","02月","8","08日","7","第07周","3","星期三","201207","2012年07周","20110208","20120108",,,"201102","201201",
"20120209","9/2/2012","2012年2月9日","2012","2012年","1","上半年","1","1季","2","02月","9","09日","7","第07周","4","星期四","201207","2012年07周","20110209","20120109",,,"201102","201201",
"20120210","10/2/2012","2012年2月10日","2012","2012年","1","上半年","1","1季","2","02月","10","10日","7","第07周","5","星期五","201207","2012年07周","20110210","20120110",,,"201102","201201",
"20120211","11/2/2012","2012年2月11日","2012","2012年","1","上半年","1","1季","2","02月","11","11日","7","第07周","6","星期六","201207","2012年07周","20110211","20120111",,,"201102","201201",
"20120212","12/2/2012","2012年2月12日","2012","2012年","1","上半年","1","1季","2","02月","12","12日","7","第07周","7","星期日","201207","2012年07周","20110212","20120112",,,"201102","201201",
"20120213","13/2/2012","2012年2月13日","2012","2012年","1","上半年","1","1季","2","02月","13","13日","8","第08周","1","星期一","201208","2012年08周","20110213","20120113",,,"201102","201201",
"20120214","14/2/2012","2012年2月14日","2012","2012年","1","上半年","1","1季","2","02月","14","14日","8","第08周","2","星期二","201208","2012年08周","20110214","20120114",,,"201102","201201",
"20120215","15/2/2012","2012年2月15日","2012","2012年","1","上半年","1","1季","2","02月","15","15日","8","第08周","3","星期三","201208","2012年08周","20110215","20120115",,,"201102","201201",
"20120216","16/2/2012","2012年2月16日","2012","2012年","1","上半年","1","1季","2","02月","16","16日","8","第08周","4","星期四","201208","2012年08周","20110216","20120116",,,"201102","201201",
"20120217","17/2/2012","2012年2月17日","2012","2012年","1","上半年","1","1季","2","02月","17","17日","8","第08周","5","星期五","201208","2012年08周","20110217","20120117",,,"201102","201201",
"20120218","18/2/2012","2012年2月18日","2012","2012年","1","上半年","1","1季","2","02月","18","18日","8","第08周","6","星期六","201208","2012年08周","20110218","20120118",,,"201102","201201",
"20120219","19/2/2012","2012年2月19日","2012","2012年","1","上半年","1","1季","2","02月","19","19日","8","第08周","7","星期日","201208","2012年08周","20110219","20120119",,,"201102","201201",
"20120220","20/2/2012","2012年2月20日","2012","2012年","1","上半年","1","1季","2","02月","20","20日","9","第09周","1","星期一","201209","2012年09周","20110220","20120120",,,"201102","201201",
"20120221","21/2/2012","2012年2月21日","2012","2012年","1","上半年","1","1季","2","02月","21","21日","9","第09周","2","星期二","201209","2012年09周","20110221","20120121",,,"201102","201201",
"20120222","22/2/2012","2012年2月22日","2012","2012年","1","上半年","1","1季","2","02月","22","22日","9","第09周","3","星期三","201209","2012年09周","20110222","20120122",,,"201102","201201",
"20120223","23/2/2012","2012年2月23日","2012","2012年","1","上半年","1","1季","2","02月","23","23日","9","第09周","4","星期四","201209","2012年09周","20110223","20120123",,,"201102","201201",
"20120224","24/2/2012","2012年2月24日","2012","2012年","1","上半年","1","1季","2","02月","24","24日","9","第09周","5","星期五","201209","2012年09周","20110224","20120124",,,"201102","201201",
"20120225","25/2/2012","2012年2月25日","2012","2012年","1","上半年","1","1季","2","02月","25","25日","9","第09周","6","星期六","201209","2012年09周","20110225","20120125",,,"201102","201201",
"20120226","26/2/2012","2012年2月26日","2012","2012年","1","上半年","1","1季","2","02月","26","26日","9","第09周","7","星期日","201209","2012年09周","20110226","20120126",,,"201102","201201",
"20120227","27/2/2012","2012年2月27日","2012","2012年","1","上半年","1","1季","2","02月","27","27日","10","第10周","1","星期一","201210","2012年10周","20110227","20120127",,,"201102","201201",
"20120228","28/2/2012","2012年2月28日","2012","2012年","1","上半年","1","1季","2","02月","28","28日","10","第10周","2","星期二","201210","2012年10周","20110228","20120128",,,"201102","201201",
"20120229","29/2/2012","2012年2月29日","2012","2012年","1","上半年","1","1季","2","02月","29","29日","10","第10周","3","星期三","201210","2012年10周","20110228","20120129",,,"201102","201201",
"20120301","1/3/2012","2012年3月1日","2012","2012年","1","上半年","1","1季","3","03月","1","01日","10","第10周","4","星期四","201210","2012年10周","20110301","20120201",,,"201103","201202",
"20120302","2/3/2012","2012年3月2日","2012","2012年","1","上半年","1","1季","3","03月","2","02日","10","第10周","5","星期五","201210","2012年10周","20110302","20120202",,,"201103","201202",
"20120303","3/3/2012","2012年3月3日","2012","2012年","1","上半年","1","1季","3","03月","3","03日","10","第10周","6","星期六","201210","2012年10周","20110303","20120203",,,"201103","201202",
"20120304","4/3/2012","2012年3月4日","2012","2012年","1","上半年","1","1季","3","03月","4","04日","10","第10周","7","星期日","201210","2012年10周","20110304","20120204",,,"201103","201202",
"20120305","5/3/2012","2012年3月5日","2012","2012年","1","上半年","1","1季","3","03月","5","05日","11","第11周","1","星期一","201211","2012年11周","20110305","20120205",,,"201103","201202",
"20120306","6/3/2012","2012年3月6日","2012","2012年","1","上半年","1","1季","3","03月","6","06日","11","第11周","2","星期二","201211","2012年11周","20110306","20120206",,,"201103","201202",
"20120307","7/3/2012","2012年3月7日","2012","2012年","1","上半年","1","1季","3","03月","7","07日","11","第11周","3","星期三","201211","2012年11周","20110307","20120207",,,"201103","201202",
"20120308","8/3/2012","2012年3月8日","2012","2012年","1","上半年","1","1季","3","03月","8","08日","11","第11周","4","星期四","201211","2012年11周","20110308","20120208",,,"201103","201202",
"20120309","9/3/2012","2012年3月9日","2012","2012年","1","上半年","1","1季","3","03月","9","09日","11","第11周","5","星期五","201211","2012年11周","20110309","20120209",,,"201103","201202",
"20120310","10/3/2012","2012年3月10日","2012","2012年","1","上半年","1","1季","3","03月","10","10日","11","第11周","6","星期六","201211","2012年11周","20110310","20120210",,,"201103","201202",
"20120311","11/3/2012","2012年3月11日","2012","2012年","1","上半年","1","1季","3","03月","11","11日","11","第11周","7","星期日","201211","2012年11周","20110311","20120211",,,"201103","201202",
"20120312","12/3/2012","2012年3月12日","2012","2012年","1","上半年","1","1季","3","03月","12","12日","12","第12周","1","星期一","201212","2012年12周","20110312","20120212",,,"201103","201202",
"20120313","13/3/2012","2012年3月13日","2012","2012年","1","上半年","1","1季","3","03月","13","13日","12","第12周","2","星期二","201212","2012年12周","20110313","20120213",,,"201103","201202",
"20120314","14/3/2012","2012年3月14日","2012","2012年","1","上半年","1","1季","3","03月","14","14日","12","第12周","3","星期三","201212","2012年12周","20110314","20120214",,,"201103","201202",
"20120315","15/3/2012","2012年3月15日","2012","2012年","1","上半年","1","1季","3","03月","15","15日","12","第12周","4","星期四","201212","2012年12周","20110315","20120215",,,"201103","201202",
"20120316","16/3/2012","2012年3月16日","2012","2012年","1","上半年","1","1季","3","03月","16","16日","12","第12周","5","星期五","201212","2012年12周","20110316","20120216",,,"201103","201202",
"20120317","17/3/2012","2012年3月17日","2012","2012年","1","上半年","1","1季","3","03月","17","17日","12","第12周","6","星期六","201212","2012年12周","20110317","20120217",,,"201103","201202",
"20120318","18/3/2012","2012年3月18日","2012","2012年","1","上半年","1","1季","3","03月","18","18日","12","第12周","7","星期日","201212","2012年12周","20110318","20120218",,,"201103","201202",
"20120319","19/3/2012","2012年3月19日","2012","2012年","1","上半年","1","1季","3","03月","19","19日","13","第13周","1","星期一","201213","2012年13周","20110319","20120219",,,"201103","201202",
"20120320","20/3/2012","2012年3月20日","2012","2012年","1","上半年","1","1季","3","03月","20","20日","13","第13周","2","星期二","201213","2012年13周","20110320","20120220",,,"201103","201202",
"20120321","21/3/2012","2012年3月21日","2012","2012年","1","上半年","1","1季","3","03月","21","21日","13","第13周","3","星期三","201213","2012年13周","20110321","20120221",,,"201103","201202",
